marking, episode: 28100, score: 250.0, mean_score: 203.50, std_score: 209.08
marking, episode: 28200, score: 200.0, mean_score: 254.00, std_score: 305.51
marking, episode: 28300, score: 350.0, mean_score: 203.00, std_score: 221.79
marking, episode: 28400, score: 450.0, mean_score: 210.00, std_score: 214.71
marking, episode: 28500, score: 0.0, mean_score: 186.50, std_score: 202.84
marking, episode: 28600, score: 450.0, mean_score: 225.50, std_score: 273.91
marking, episode: 28700, score: 0.0, mean_score: 190.00, std_score: 218.06
marking, episode: 28800, score: 100.0, mean_score: 215.00, std_score: 225.44
marking, episode: 28900, score: 0.0, mean_score: 206.50, std_score: 222.67
marking, episode: 29000, score: 750.0, mean_score: 270.00, std_score: 229.89
marking, episode: 29100, score: 450.0, mean_score: 227.50, std_score: 237.21
marking, episode: 29200, score: 0.0, mean_score: 200.50, std_score: 222.54
marking, episode: 29300, score: 100.0, mean_score: 189.50, std_score: 192.65
marking, episode: 29400, score: 500.0, mean_score: 293.50, std_score: 284.14
marking, episode: 29500, score: 500.0, mean_score: 241.00, std_score: 219.36
marking, episode: 29600, score: 600.0, mean_score: 217.50, std_score: 205.47
marking, episode: 29700, score: 350.0, mean_score: 254.50, std_score: 243.22
marking, episode: 29800, score: 350.0, mean_score: 203.00, std_score: 198.47
marking, episode: 29900, score: 600.0, mean_score: 198.50, std_score: 226.77
marking, episode: 30000, score: 350.0, mean_score: 213.00, std_score: 189.82
marking, episode: 30100, score: 100.0, mean_score: 255.00, std_score: 298.12
marking, episode: 30200, score: 0.0, mean_score: 232.00, std_score: 288.23
marking, episode: 30300, score: 450.0, mean_score: 209.50, std_score: 210.08
marking, episode: 30400, score: 100.0, mean_score: 191.50, std_score: 205.19
marking, episode: 30500, score: 350.0, mean_score: 224.50, std_score: 179.79
marking, episode: 30600, score: 500.0, mean_score: 195.00, std_score: 199.19
marking, episode: 30700, score: 200.0, mean_score: 223.00, std_score: 210.05
marking, episode: 30800, score: 100.0, mean_score: 235.00, std_score: 229.51
marking, episode: 30900, score: 550.0, mean_score: 205.00, std_score: 212.66
marking, episode: 31000, score: 250.0, mean_score: 254.50, std_score: 258.95
marking, episode: 31100, score: 250.0, mean_score: 206.00, std_score: 209.68
marking, episode: 31200, score: 200.0, mean_score: 235.00, std_score: 218.00
marking, episode: 31300, score: 100.0, mean_score: 207.00, std_score: 210.48
marking, episode: 31400, score: 200.0, mean_score: 181.00, std_score: 191.02
marking, episode: 31500, score: 100.0, mean_score: 200.50, std_score: 215.58
marking, episode: 31600, score: 0.0, mean_score: 250.00, std_score: 287.40
marking, episode: 31700, score: 700.0, mean_score: 244.00, std_score: 233.70
marking, episode: 31800, score: 950.0, mean_score: 243.00, std_score: 243.62
marking, episode: 31900, score: 350.0, mean_score: 212.50, std_score: 220.50
marking, episode: 32000, score: 250.0, mean_score: 199.00, std_score: 207.60
marking, episode: 32100, score: 250.0, mean_score: 212.50, std_score: 221.29
marking, episode: 32200, score: 250.0, mean_score: 190.00, std_score: 199.87
marking, episode: 32300, score: 0.0, mean_score: 209.00, std_score: 223.98
marking, episode: 32400, score: 0.0, mean_score: 180.00, std_score: 202.11
marking, episode: 32500, score: 250.0, mean_score: 178.50, std_score: 215.90
marking, episode: 32600, score: 0.0, mean_score: 213.50, std_score: 221.46
marking, episode: 32700, score: 500.0, mean_score: 208.00, std_score: 201.96
marking, episode: 32800, score: 2000.0, mean_score: 289.00, std_score: 363.15
marking, episode: 32900, score: 500.0, mean_score: 258.00, std_score: 273.20
marking, episode: 33000, score: 0.0, mean_score: 242.50, std_score: 241.29
marking, episode: 33100, score: 0.0, mean_score: 244.00, std_score: 289.77
